company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score
HINDALCO,Mar 2024,4.7,88.95,9.57,118.21,4.4,0.53,126.47,0.94,9789.0,14267.0,45.0,478.14,8.0,56356.0,24056.0,10.59,13.07,13.4,83.03
HINDALCO,TTM,5.57,87.53,,,,,150.85,,,,56.0,,,,,,,,100.0
HINDUNILVR,Mar 2013,14.22,84.37,134.0,788.37,31.75,0.01,20.3,2.23,3668.0,63.0,18.0,13.26,104.0,25.0,3605.0,,,,99.14
HINDUNILVR,Mar 2014,13.53,83.72,111.85,683.09,28.76,0.01,30.92,2.13,3343.0,475.0,18.0,16.38,71.0,46.0,3818.0,,,,99.57
HINDUNILVR,Mar 2015,13.69,83.07,108.67,652.58,30.33,0.01,21.31,2.22,3430.0,138.0,20.0,18.64,74.0,43.0,3292.0,,,,96.43
HINDUNILVR,Mar 2016,12.9,81.64,63.15,389.27,28.06,0.03,54.1,2.18,3889.0,282.0,19.0,30.43,83.0,177.0,4171.0,,,,100.0
HINDUNILVR,Mar 2017,13.54,80.92,66.58,382.2,28.59,0.04,44.31,2.11,4012.0,1173.0,21.0,31.22,82.0,277.0,5185.0,,,,100.0
HINDUNILVR,Mar 2018,14.71,78.9,71.79,385.19,29.26,0.0,79.51,1.99,4996.0,1063.0,24.0,33.71,83.0,0.0,6059.0,5.65,6.37,5.92,82.02
HINDUNILVR,Mar 2019,15.42,77.41,77.03,382.0,32.53,0.01,94.57,2.11,5362.0,438.0,28.0,36.42,78.0,99.0,5800.0,6.1,8.9,9.24,84.6
HINDUNILVR,Mar 2020,16.98,75.21,82.1,363.62,33.52,0.0,70.63,1.97,9414.0,1791.0,31.0,38.1,80.0,0.0,7623.0,4.47,9.07,9.16,83.54
HINDUNILVR,Mar 2021,17.01,75.28,16.78,74.26,11.64,0.0,208.39,0.68,7935.0,1228.0,34.0,202.87,119.0,0.0,9163.0,7.88,14.02,12.34,88.68
HINDUNILVR,Mar 2022,16.95,75.49,18.12,79.01,12.61,0.02,180.89,0.74,7320.0,1728.0,38.0,208.77,90.0,1043.0,9048.0,9.6,14.64,12.59,92.36
HINDUNILVR,Mar 2023,16.74,76.65,20.16,90.12,13.88,0.02,103.7,0.83,8507.0,1484.0,43.0,214.06,91.0,1219.0,9991.0,11.25,14.18,12.37,95.33
HINDUNILVR,Mar 2024,16.61,76.32,20.07,89.63,13.1,0.03,57.85,0.79,10145.0,5324.0,44.0,217.95,96.0,1484.0,15469.0,9.5,11.15,9.46,90.65
HINDUNILVR,TTM,17.17,76.45,,,,,32.8,,,,46.0,,,,,,,,100.0
ICICIBANK,Mar 2013,22.57,70.59,14.73,5.69,1.5,7.09,1.08,0.07,-1069.0,18563.0,15.0,119.17,24.0,487659.0,17494.0,,,,43.58
ICICIBANK,Mar 2014,23.6,66.4,15.28,5.3,1.56,7.11,1.09,0.07,-8985.0,15750.0,17.0,132.35,24.0,543055.0,6765.0,,,,37.83
ICICIBANK,Mar 2015,23.55,70.53,15.28,5.68,1.57,7.05,1.1,0.07,-25448.0,13175.0,19.0,146.04,24.0,597207.0,-12273.0,,,,30.1
ICICIBANK,Mar 2016,18.43,88.12,11.61,6.83,1.19,7.13,1.24,0.06,11585.0,12060.0,16.0,161.84,29.0,671455.0,23645.0,,,,41.01
ICICIBANK,Mar 2017,18.61,104.76,10.84,7.93,1.15,6.7,1.22,0.06,50925.0,1711.0,16.0,179.63,14.0,700874.0,52636.0,,,,41.45
ICICIBANK,Mar 2018,14.64,117.12,8.23,7.86,0.81,7.37,1.28,0.06,-31168.0,50551.0,12.0,172.05,12.0,815198.0,19383.0,6.73,-2.12,-4.36,33.13
ICICIBANK,Mar 2019,7.9,116.38,4.98,8.33,0.46,7.8,1.41,0.06,18389.0,30282.0,7.0,177.27,15.0,891641.0,48671.0,7.79,-13.4,-16.26,31.56
ICICIBANK,Mar 2020,13.23,100.62,9.13,7.5,0.82,8.25,1.31,0.06,37470.0,42095.0,15.0,189.9,0.0,1014636.0,79565.0,9.07,-2.81,-4.62,36.04
ICICIBANK,Mar 2021,22.84,102.41,12.92,7.24,1.29,7.0,1.26,0.06,74384.0,63631.0,27.0,227.89,8.0,1103840.0,138015.0,8.5,13.26,11.03,52.21
ICICIBANK,Mar 2022,27.82,84.69,14.58,5.63,1.51,6.88,1.3,0.05,18663.0,39448.0,36.0,261.95,14.0,1252968.0,58111.0,9.38,18.54,17.61,54.92
ICICIBANK,Mar 2023,29.29,72.57,16.53,5.44,1.81,6.53,1.35,0.06,-71460.0,67689.0,49.0,307.08,16.0,1399894.0,-3771.0,14.26,31.26,32.5,51.62
ICICIBANK,Mar 2024,28.89,62.41,17.99,5.22,1.95,6.45,1.3,0.07,12547.0,144737.0,63.0,364.62,16.0,1651008.0,157284.0,17.25,51.95,55.18,63.54
ICICIBANK,TTM,29.03,69.63,,,,,1.23,,,,70.0,,,,,,,,2.56
ICICIGI,Mar 2013,8.8,104.46,18.88,224.12,2.79,0.0,7.15,0.32,22.0,962.0,8.0,42.79,0.0,0.0,984.0,,,,93.88
ICICIGI,Mar 2014,11.95,105.19,21.72,191.23,3.53,0.0,5.6,0.3,-111.0,706.0,12.0,53.8,0.0,0.0,595.0,,,,93.02
ICICIGI,Mar 2015,13.82,105.24,20.27,154.4,3.99,0.0,4.49,0.29,73.0,171.0,13.0,64.56,15.0,0.0,-98.0,,,,76.97
ICICIGI,Mar 2016,8.4,87.34,15.66,162.77,3.23,0.0,,0.38,201.0,310.0,11.0,72.25,26.0,0.0,511.0,,,,93.8
ICICIGI,Mar 2017,9.34,87.78,18.0,150.5,3.01,0.12,,0.32,-362.0,1990.0,16.0,86.5,22.0,485.0,1628.0,,,,96.67
ICICIGI,Mar 2018,12.47,103.79,18.98,142.74,2.9,0.11,4.57,0.23,494.0,1896.0,19.0,100.02,17.0,485.0,2390.0,11.49,19.55,18.89,89.44
ICICIGI,Mar 2019,9.4,85.05,19.43,161.33,3.14,0.09,,0.33,120.0,2856.0,23.0,118.94,26.0,485.0,2976.0,20.73,15.07,13.9,99.37
ICICIGI,Mar 2020,10.37,84.61,19.47,147.23,3.22,0.08,650.67,0.31,51.0,3382.0,26.0,135.11,13.0,485.0,3433.0,22.16,15.34,14.87,99.47
ICICIGI,Mar 2021,12.11,82.97,19.38,124.81,3.75,0.06,842.25,0.31,407.0,1367.0,32.0,167.01,25.0,485.0,1774.0,15.05,23.78,23.81,99.38
ICICIGI,Mar 2022,7.93,93.66,13.83,158.87,2.5,0.03,18.56,0.32,944.0,135.0,26.0,187.23,35.0,255.0,809.0,16.34,12.61,10.2,87.84
ICICIGI,Mar 2023,9.67,92.93,16.55,158.53,3.14,0.0,16.77,0.32,605.0,1685.0,35.0,212.71,31.0,35.0,2290.0,20.93,14.94,13.0,96.49
ICICIGI,Mar 2024,9.37,87.42,15.72,146.32,3.03,0.0,160.03,0.32,486.0,1921.0,39.0,247.57,28.0,35.0,2407.0,12.91,12.84,11.14,91.47
ICICIGI,TTM,10.81,85.57,,,,,,,,,51.0,,,,,,,,
ICICIPRULI,Mar 2013,7.57,96.28,38.25,486.75,2.01,0.0,21.43,0.27,-1077.0,1564.0,11.0,27.72,32.0,0.0,-2641.0,,,,85.71
ICICIPRULI,Mar 2014,7.13,93.13,35.61,465.07,1.92,0.0,158.07,0.27,3630.0,6012.0,11.0,30.67,70.0,0.0,-2382.0,,,,85.71
ICICIPRULI,Mar 2015,4.76,95.2,31.15,622.94,1.62,0.0,762.86,0.34,-1299.0,1822.0,11.0,36.77,51.0,0.0,523.0,,,,90.29
ICICIPRULI,Mar 2016,7.91,91.17,31.0,299.24,1.57,0.19,,0.2,3661.0,27.0,12.0,37.17,73.0,1029.0,3634.0,,,,100.0
ICICIPRULI,Mar 2017,4.45,95.22,26.26,562.13,1.35,0.0,277.04,0.3,3434.0,696.0,12.0,44.64,63.0,0.0,4130.0,,,,100.0
ICICIPRULI,Mar 2018,4.17,95.44,24.63,563.77,1.14,0.0,280.81,0.27,301.0,5389.0,11.0,45.78,59.0,0.0,5690.0,14.16,1.34,0.0,85.5
ICICIPRULI,Mar 2019,2.75,98.7,16.58,595.58,0.7,0.0,50.34,0.25,3818.0,7559.0,8.0,47.85,40.0,0.0,11377.0,13.63,-6.11,-6.17,80.21
ICICIPRULI,Mar 2020,5.07,101.52,14.79,295.91,0.68,0.0,13.52,0.13,-2201.0,10797.0,7.0,50.23,11.0,0.0,8596.0,-9.41,-8.24,-8.64,64.79
ICICIPRULI,Mar 2021,1.15,100.47,10.5,810.67,0.44,0.13,50.07,0.38,2230.0,5084.0,7.0,63.43,30.0,1200.0,7314.0,31.88,-10.34,-10.22,75.5
ICICIPRULI,Mar 2022,1.19,103.4,8.29,634.56,0.31,0.13,20.6,0.26,1015.0,816.0,5.0,63.73,10.0,1200.0,1831.0,10.94,-14.71,-16.06,69.23
ICICIPRULI,Mar 2023,1.61,103.48,8.06,462.67,0.32,0.12,17.86,0.2,-1056.0,1145.0,6.0,70.12,11.0,1200.0,89.0,5.39,-12.87,-11.42,54.55
ICICIPRULI,Mar 2024,0.94,102.03,7.73,754.9,0.28,0.11,31.02,0.3,105.0,7420.0,6.0,76.37,10.0,1200.0,-7315.0,16.85,-5.66,-5.59,62.73
ICICIPRULI,TTM,1.26,99.59,,,,,82.8,,,,7.0,,,,,,,,100.0
INDUSINDBK,Mar 2013,15.19,27.88,13.91,2.73,1.45,8.33,1.43,0.1,-660.0,174.0,20.0,145.89,15.0,63576.0,-486.0,,,,24.45
INDUSINDBK,Mar 2014,17.06,30.95,15.57,3.03,1.62,8.32,1.35,0.09,-4280.0,174.0,27.0,171.92,13.0,75264.0,-4106.0,,,,27.13
INDUSINDBK,Mar 2015,18.51,32.33,16.85,2.97,1.6,8.9,1.23,0.09,-1697.0,276.0,34.0,201.21,12.0,94752.0,-1421.0,,,,28.68
INDUSINDBK,Mar 2016,19.26,35.28,12.92,3.09,1.6,6.67,1.27,0.08,-3185.0,258.0,38.0,297.41,12.0,117996.0,-2927.0,,,,23.3
INDUSINDBK,Mar 2017,19.91,39.46,13.89,3.35,1.61,7.22,1.36,0.08,11284.0,285.0,48.0,345.25,13.0,149026.0,11569.0,,,,39.49
INDUSINDBK,Mar 2018,20.87,37.93,15.13,3.07,1.63,7.97,1.38,0.08,-20917.0,217.0,60.0,397.35,12.0,189928.0,-20700.0,19.87,27.72,24.57,48.62
INDUSINDBK,Mar 2019,14.83,41.7,12.37,3.45,1.19,9.08,1.64,0.08,-7022.0,633.0,55.0,442.55,14.0,242189.0,-6389.0,21.95,18.58,15.29,46.53
INDUSINDBK,Mar 2020,15.35,43.81,12.73,4.24,1.44,7.57,1.81,0.09,-11513.0,526.0,64.0,500.1,0.0,262793.0,-12039.0,24.32,19.75,13.49,47.87
INDUSINDBK,Mar 2021,9.78,55.16,6.54,4.56,0.78,7.09,2.44,0.08,44420.0,226.0,37.0,561.0,14.0,307528.0,44646.0,19.56,4.41,-0.53,42.11
INDUSINDBK,Mar 2022,14.96,51.39,9.67,4.08,1.15,7.15,2.16,0.08,16249.0,351.0,60.0,615.46,14.0,341005.0,16600.0,16.43,9.96,4.56,50.0
INDUSINDBK,Mar 2023,20.32,42.69,13.53,3.53,1.61,7.06,1.9,0.08,-12879.0,441.0,95.0,703.89,15.0,385449.0,-12438.0,16.05,15.43,9.63,48.06
INDUSINDBK,Mar 2024,19.56,38.55,14.25,3.56,1.74,6.89,1.88,0.09,-17468.0,625.0,115.0,807.16,14.0,432404.0,-16843.0,15.5,22.08,15.9,48.79
INDUSINDBK,TTM,16.57,41.03,,,,,2.11,,,,104.0,,,,,,,,12.33
INFY,Mar 2013,23.37,28.59,24.82,30.37,20.38,0.0,2780.6,0.87,4451.0,2922.0,21.0,664.23,25.0,0.0,7373.0,,,,96.86
INFY,Mar 2014,21.26,26.71,23.93,30.07,18.71,0.0,1783.78,0.88,7262.0,2563.0,23.0,778.5,34.0,0.0,9825.0,,,,98.86
INFY,Mar 2015,23.2,27.91,24.39,29.33,18.66,0.0,1526.08,0.8,9352.0,999.0,27.0,443.5,55.0,0.0,8353.0,,,,95.43
INFY,Mar 2016,21.6,27.35,21.85,27.66,17.96,0.0,,0.83,9143.0,885.0,29.0,269.86,41.0,0.0,10028.0,,,,96.29
INFY,Mar 2017,20.96,27.17,20.81,26.97,17.26,0.0,,0.82,-3133.0,14664.0,31.0,301.49,41.0,0.0,11531.0,,,,97.14
INFY,Mar 2018,22.73,26.69,24.69,28.99,20.2,0.0,,0.89,17751.0,4533.0,37.0,298.36,59.0,0.0,13218.0,11.81,11.2,11.99,91.21
INFY,Mar 2019,18.64,24.4,23.73,31.06,18.33,0.0,,0.98,14209.0,632.0,35.0,149.65,60.0,0.0,14841.0,10.52,7.66,8.76,87.78
INFY,Mar 2020,18.33,24.53,25.42,31.77,18.13,0.07,147.47,0.99,16672.0,331.0,39.0,154.22,45.0,4633.0,17003.0,11.23,6.11,7.63,87.34
INFY,Mar 2021,19.33,27.76,25.44,34.15,18.07,0.07,154.31,0.93,15851.0,7373.0,45.0,179.73,59.0,5325.0,23224.0,9.98,7.56,9.18,87.54
INFY,Mar 2022,18.21,25.89,29.39,38.96,18.97,0.07,168.93,1.04,17400.0,6485.0,53.0,179.58,59.0,5474.0,23885.0,12.18,9.06,11.32,91.24
INFY,Mar 2023,16.43,23.94,31.97,41.97,19.35,0.11,133.21,1.18,21396.0,1071.0,58.0,182.23,73.0,8299.0,22467.0,15.79,8.51,9.41,92.81
INFY,Mar 2024,17.08,23.7,29.79,37.76,19.3,0.09,87.52,1.13,20117.0,5093.0,63.0,212.74,,8359.0,25210.0,13.2,11.24,12.47,94.04
INFY,TTM,17.31,23.84,,,,,102.08,,,,67.0,,,,,,,,100.0
IOC,Mar 2013,0.79,3.0,5.75,9.08,1.5,1.42,2.42,1.91,46.0,9294.0,3.0,259.63,36.0,89671.0,9340.0,,,,43.25
IOC,Mar 2014,1.43,3.53,10.26,10.58,2.62,1.4,3.75,1.84,5601.0,18594.0,5.0,279.71,30.0,94916.0,24195.0,,,,54.14
IOC,Mar 2015,1.08,2.35,7.08,7.91,2.08,0.94,3.91,1.92,35877.0,10215.0,3.0,283.49,33.0,64893.0,46092.0,,,,50.41
IOC,Mar 2016,3.59,6.37,13.8,14.84,5.36,0.65,7.82,1.49,12014.0,13610.0,8.0,379.66,28.0,58552.0,25624.0,,,,78.88
IOC,Mar 2017,5.74,9.61,19.97,20.65,7.45,0.62,10.29,1.3,10532.0,17684.0,14.0,215.44,45.0,63271.0,28216.0,,,,98.81
IOC,Mar 2018,5.37,9.88,19.87,23.2,7.65,0.58,11.87,1.42,11996.0,17119.0,15.0,120.13,90.0,65650.0,29115.0,-1.81,44.22,37.97,84.34
IOC,Mar 2019,3.27,6.68,15.36,16.85,5.15,0.86,7.99,1.57,-9822.0,22569.0,12.0,122.5,49.0,96765.0,12747.0,1.58,19.91,19.14,71.56
IOC,Mar 2020,-0.39,3.32,-1.97,7.13,-0.57,1.36,1.53,1.47,-21955.0,29101.0,-1.0,103.91,-437.0,129790.0,7146.0,1.48,,,17.95
IOC,Mar 2021,5.98,10.97,19.46,17.48,6.13,1.04,15.21,1.02,26715.0,22935.0,15.0,121.81,51.0,116649.0,49650.0,1.01,11.88,13.4,76.23
IOC,Mar 2022,4.37,8.1,19.27,17.98,6.26,0.99,9.55,1.43,4453.0,21294.0,18.0,145.45,46.0,132020.0,25747.0,10.65,4.76,5.15,78.89
IOC,Mar 2023,1.39,3.65,8.38,10.63,2.65,1.07,4.72,1.9,1614.0,28030.0,7.0,101.45,42.0,148977.0,29644.0,14.84,-12.35,-14.14,54.18
IOC,Mar 2024,5.56,9.74,23.53,23.94,8.94,0.72,10.28,1.61,39635.0,31464.0,30.0,133.18,40.0,132628.0,71099.0,8.01,20.1,20.11,91.54
IOC,TTM,1.43,4.32,,,,,4.36,,,,8.0,,,,,,,,37.33
IRCTC,Mar 2015,12.37,14.35,29.5,34.23,11.27,0.0,,0.91,23.0,46.0,13.0,44.4,20.0,0.0,69.0,,,,93.29
IRCTC,Mar 2016,13.83,13.9,34.87,35.06,13.15,0.0,,0.95,295.0,7.0,19.0,54.2,40.0,0.0,288.0,,,,100.0
IRCTC,Mar 2017,15.07,20.66,29.1,39.9,12.54,0.0,127.0,0.83,432.0,94.0,11.0,39.35,49.0,0.0,338.0,,,,100.0
IRCTC,Mar 2018,15.08,18.69,23.14,28.69,9.53,0.0,124.33,0.63,64.0,40.0,11.0,47.75,21.0,0.0,24.0,,,,87.29
IRCTC,Mar 2019,16.52,20.48,28.85,35.76,11.91,0.0,254.5,0.72,146.0,353.0,4.0,13.39,98.0,0.0,499.0,,,,100.0
IRCTC,Mar 2020,22.66,31.05,39.04,53.5,15.83,0.0,78.0,0.7,417.0,8.0,6.0,16.43,39.0,0.0,409.0,16.41,31.39,-14.33,98.0
IRCTC,Mar 2021,24.07,24.2,12.84,12.25,5.93,0.05,39.0,0.25,-205.0,453.0,2.0,18.2,43.0,79.0,248.0,-10.68,-0.21,-36.25,55.09
IRCTC,Mar 2022,35.13,46.51,35.29,44.25,16.99,0.06,86.0,0.48,282.0,242.0,8.0,23.38,42.0,105.0,524.0,4.33,23.58,-6.17,87.23
IRCTC,Mar 2023,28.41,36.04,40.6,49.8,19.77,0.03,89.0,0.7,495.0,317.0,13.0,30.98,44.0,84.0,812.0,19.29,35.41,3.4,98.1
IRCTC,Mar 2024,26.02,34.33,34.4,44.56,18.24,0.02,82.74,0.7,667.0,215.0,14.0,40.38,47.0,60.0,882.0,17.96,29.17,28.47,97.9
IRCTC,TTM,26.94,33.78,,,,,105.62,,,,15.0,,,,,,,,100.0
IRFC,Mar 2013,9.41,99.6,8.16,8.49,0.74,9.19,1.36,0.08,,,222.0,27.19,21.0,58753.0,,,,,28.42
IRFC,Mar 2014,11.31,99.69,9.27,7.97,0.84,9.25,1.34,0.07,,,209.0,22.56,6.0,69917.0,,,,,29.36
IRFC,Mar 2015,10.92,99.51,8.73,8.64,0.86,8.21,1.38,0.08,,,212.0,24.22,20.0,71270.0,,,,,29.65
IRFC,Mar 2016,11.31,99.48,7.37,7.54,0.78,7.59,1.35,0.07,-16376.0,2.0,188.0,25.46,40.0,87503.0,-16378.0,,,,21.86
IRFC,Mar 2017,10.32,99.71,7.78,7.62,0.72,8.86,1.31,0.07,-19453.0,2.0,143.0,18.4,40.0,106395.0,-19455.0,,,,22.49
IRFC,Mar 2018,22.18,99.59,14.75,6.24,1.27,9.62,1.39,0.06,-28074.0,2.0,3.0,21.34,18.0,134006.0,-28076.0,10.8,31.53,-57.72,47.22
IRFC,Mar 2019,20.25,99.56,9.01,5.57,1.09,6.95,1.35,0.05,-41747.0,1.0,2.0,26.68,18.0,173933.0,-41748.0,12.43,26.32,-60.54,42.4
IRFC,Mar 2020,23.78,99.51,10.54,5.05,1.16,7.74,1.31,0.05,-62700.0,1.0,3.0,25.5,0.0,234377.0,-62701.0,14.1,33.31,-57.33,45.03
IRFC,Mar 2021,28.0,99.28,12.3,4.36,1.16,9.0,1.39,0.04,-89907.0,0.0,3.0,27.48,31.0,323145.0,-89907.0,16.01,39.07,-56.29,47.09
IRFC,Mar 2022,30.0,99.4,14.85,4.7,1.35,9.47,1.43,0.05,-64417.0,5.0,5.0,31.37,30.0,388440.0,-64412.0,17.54,45.5,-48.86,50.03
IRFC,Mar 2023,26.0,99.44,13.8,5.09,1.26,9.38,1.35,0.05,-28588.0,0.0,5.0,34.19,32.0,418935.0,-28588.0,20.68,24.58,10.76,49.28
IRFC,Mar 2024,24.06,99.5,13.04,5.75,1.32,8.38,1.32,0.05,7906.0,8.0,5.0,37.63,31.0,412039.0,7914.0,19.07,23.25,20.11,59.15
IRFC,TTM,24.3,99.46,,,,,1.32,,,,5.0,,,,,,,,3.56
ITC,Mar 2013,24.37,35.49,33.27,48.24,21.81,0.0,111.79,0.89,3221.0,3881.0,6.0,29.31,55.0,102.0,7102.0,,,,98.86
ITC,Mar 2014,25.49,37.05,33.05,47.6,22.04,0.01,484.34,0.86,4090.0,3254.0,7.0,34.26,54.0,242.0,7344.0,,,,97.43
ITC,Mar 2015,25.19,36.72,30.81,44.53,21.28,0.01,170.12,0.84,4568.0,5275.0,8.0,39.57,52.0,269.0,9843.0,,,,100.0
ITC,Mar 2016,24.24,37.08,22.26,33.98,18.39,0.0,205.31,0.76,5878.0,3921.0,8.0,53.02,73.0,84.0,9799.0,,,,100.0
ITC,Mar 2017,24.5,36.17,22.57,33.3,18.74,0.0,351.61,0.77,7376.0,3251.0,8.0,38.2,56.0,46.0,10627.0,,,,100.0
ITC,Mar 2018,26.45,38.02,21.89,31.44,17.89,0.0,163.14,0.68,6055.0,7114.0,9.0,43.04,56.0,36.0,13169.0,6.56,8.33,8.45,84.89
ITC,Mar 2019,26.55,38.35,21.7,31.34,17.89,0.0,290.38,0.67,7037.0,5546.0,10.0,48.24,56.0,13.0,12583.0,6.49,7.36,7.39,83.65
ITC,Mar 2020,31.57,39.17,23.89,29.51,20.17,0.0,268.65,0.64,8516.0,6174.0,12.0,53.11,82.0,277.0,14690.0,4.93,9.78,8.45,84.11
ITC,Mar 2021,27.17,34.64,22.18,28.15,18.14,0.0,338.66,0.67,18267.0,5740.0,11.0,49.02,101.0,271.0,12527.0,4.68,7.09,6.58,81.17
ITC,Mar 2022,25.56,34.01,24.82,32.89,20.08,0.0,375.55,0.79,13538.0,2238.0,12.0,50.69,93.0,249.0,15776.0,7.23,8.15,8.45,85.38
ITC,Mar 2023,27.46,36.24,28.16,37.0,22.69,0.0,356.44,0.83,13146.0,5732.0,15.0,55.64,100.0,306.0,18878.0,10.3,11.13,10.76,91.13
ITC,Mar 2024,29.28,37.02,27.85,35.07,22.62,0.0,362.96,0.77,18742.0,1563.0,16.0,59.7,84.0,303.0,17179.0,7.95,10.08,9.86,86.33
ITC,TTM,27.72,35.46,,,,,542.5,,,,16.0,,,,,,,,100.0
JINDALSTEL,Mar 2013,14.9,30.83,13.89,13.31,5.17,1.16,6.03,0.35,-6069.0,9591.0,31.0,228.52,5.0,24618.0,3522.0,,,,69.13
JINDALSTEL,Mar 2014,9.83,30.07,8.39,9.83,2.75,1.61,3.4,0.28,-8114.0,12694.0,21.0,248.46,7.0,36368.0,4580.0,,,,47.84
JINDALSTEL,Mar 2015,-7.48,28.16,-6.9,8.21,-1.92,2.16,1.41,0.26,-5535.0,6717.0,-14.0,231.23,0.0,45501.0,1182.0,,,,14.44
JINDALSTEL,Mar 2016,-15.86,17.65,-9.52,4.34,-3.34,1.44,1.03,0.21,2071.0,2262.0,-32.0,356.44,0.0,46797.0,4333.0,,,,13.51
JINDALSTEL,Mar 2017,-11.75,21.8,-8.45,6.2,-2.8,1.53,1.26,0.24,4852.0,1998.0,-25.0,326.64,0.0,45850.0,6850.0,,,,16.04
JINDALSTEL,Mar 2018,-4.85,19.43,-5.32,8.82,-1.81,1.41,1.52,0.37,6293.0,1431.0,-15.0,313.25,0.0,42962.0,7724.0,10.94,,,32.36
JINDALSTEL,Mar 2019,-5.14,17.91,-7.52,11.74,-2.71,1.23,1.63,0.53,8195.0,832.0,-17.0,330.77,0.0,39559.0,9027.0,19.48,,,43.43
JINDALSTEL,Mar 2020,-1.05,18.01,-1.24,9.91,-0.45,1.15,1.83,0.42,7338.0,1476.0,-1.0,315.07,0.0,36824.0,8814.0,14.34,,,41.12
JINDALSTEL,Mar 2021,12.34,31.62,13.41,17.71,5.48,0.94,4.08,0.44,10077.0,1884.0,36.0,311.91,0.0,29910.0,11961.0,12.17,,,75.03
JINDALSTEL,Mar 2022,13.22,30.32,18.99,31.58,8.83,0.38,7.24,0.67,13717.0,2331.0,56.0,352.72,5.0,13502.0,16048.0,18.82,,,95.2
JINDALSTEL,Mar 2023,7.47,18.68,10.27,19.21,5.72,0.34,6.5,0.77,3257.0,4090.0,31.0,387.06,6.0,13046.0,7347.0,9.84,,,76.98
JINDALSTEL,Mar 2024,11.8,20.26,13.41,16.78,7.55,0.37,8.0,0.64,-2336.0,8344.0,58.0,443.16,3.0,16472.0,6008.0,1.4,,,69.84
JINDALSTEL,TTM,10.12,20.65,,,,,8.09,,,,50.0,,,,,,,,78.78
JIOFIN,Mar 2023,68.89,86.67,0.03,0.03,0.03,0.01,,0.0,945.0,1110.0,,570600.0,0.0,743.0,2055.0,,,,33.43
JIOFIN,Mar 2024,86.52,84.04,1.15,1.12,1.11,0.0,198.8,0.01,763.0,1441.0,3.0,219.03,0.0,0.0,-678.0,,,,31.81
JIOFIN,TTM,81.66,77.79,,,,,,,,,3.0,,,,,,,,
JSWENERGY,Mar 2013,10.16,31.58,14.52,16.89,4.42,1.67,2.92,0.44,781.0,944.0,6.0,37.83,36.0,10377.0,1725.0,,,,65.35
JSWENERGY,Mar 2014,8.79,37.64,11.57,19.52,3.95,1.54,2.55,0.45,1906.0,363.0,5.0,40.07,43.0,10106.0,2269.0,,,,65.54
JSWENERGY,Mar 2015,14.53,38.77,18.06,21.56,6.99,1.24,3.36,0.48,2972.0,422.0,8.0,45.84,24.0,9294.0,3394.0,,,,79.64
JSWENERGY,Mar 2016,14.86,41.01,15.05,16.4,5.12,1.53,2.92,0.34,266.0,3272.0,9.0,59.64,22.0,14862.0,3538.0,,,,66.74
JSWENERGY,Mar 2017,7.54,40.23,6.01,13.45,2.19,1.38,2.1,0.29,3091.0,762.0,4.0,63.69,13.0,14349.0,3853.0,,,,49.74
JSWENERGY,Mar 2018,1.06,33.71,0.77,11.8,0.32,1.07,1.9,0.3,3719.0,215.0,0.0,67.74,0.0,11883.0,3934.0,-1.92,-37.64,,29.77
JSWENERGY,Mar 2019,7.49,31.24,5.79,12.76,2.64,0.89,2.73,0.35,2436.0,55.0,4.0,72.04,24.0,10555.0,2491.0,1.11,-2.09,-4.36,38.98
JSWENERGY,Mar 2020,13.07,35.74,9.28,13.76,4.34,0.84,3.17,0.33,2383.0,301.0,7.0,70.93,15.0,9840.0,2082.0,-2.41,-4.46,-2.64,43.18
JSWENERGY,Mar 2021,11.89,42.08,5.67,12.73,3.14,0.58,3.53,0.26,2670.0,1030.0,5.0,88.35,41.0,8371.0,3700.0,-6.76,-10.83,-11.09,40.68
JSWENERGY,Mar 2022,21.34,43.74,10.01,13.55,5.71,0.51,5.34,0.27,1565.0,1387.0,11.0,106.19,19.0,8943.0,2952.0,-0.23,22.85,22.42,63.32
JSWENERGY,Mar 2023,14.32,31.77,7.94,7.51,3.06,1.34,4.69,0.21,-4694.0,6778.0,9.0,113.52,22.0,25051.0,2084.0,5.12,77.08,,54.07
JSWENERGY,Mar 2024,15.02,46.86,8.28,10.27,2.99,1.52,2.85,0.2,-1963.0,8197.0,10.0,126.95,19.0,31573.0,6234.0,4.68,20.32,20.11,53.49
JSWENERGY,TTM,17.41,47.14,,,,,2.89,,,,11.0,,,,,,,,21.0
JSWSTEEL,Mar 2013,2.43,17.04,5.44,16.83,1.62,1.27,3.15,0.66,411.0,5433.0,4.0,60.09,30.0,21625.0,5844.0,,,,56.47
JSWSTEEL,Mar 2014,0.78,17.9,1.9,16.17,0.52,1.68,2.47,0.66,-3024.0,5618.0,2.0,69.88,74.0,35527.0,2594.0,,,,45.48
JSWSTEEL,Mar 2015,3.25,17.68,7.73,15.34,2.01,1.74,2.71,0.62,504.0,7372.0,7.0,73.56,19.0,38754.0,7876.0,,,,52.43
