company_id,year,ratio_name,value,status,formula,source_tables,classification,formula_version,timestamp
GRASIM,Mar 2023,ROA,3.29,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:19
GRASIM,Mar 2024,NPM,7.58,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
GRASIM,Mar 2024,OPM,20.76,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
GRASIM,Mar 2024,ROE,11.2,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:19
GRASIM,Mar 2024,ROCE,12.04,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:19
GRASIM,Mar 2024,ROA,2.41,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:19
HAL,Mar 2016,NPM,11.92,VALID,Net Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HAL,Mar 2016,OPM,14.79,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAL,Mar 2016,ROE,1665.0,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2016,ROCE,1795.65,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2016,ROA,1135.23,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2017,NPM,14.57,VALID,Net Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HAL,Mar 2017,OPM,18.03,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HAL,Mar 2017,ROE,1966.92,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2017,ROCE,2397.04,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2017,ROA,1538.82,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2018,NPM,10.73,VALID,Net Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HAL,Mar 2018,OPM,18.68,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HAL,Mar 2018,ROE,1528.46,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2018,ROCE,2601.5,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2018,ROA,1196.99,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2019,NPM,11.73,VALID,Net Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HAL,Mar 2019,OPM,22.84,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HAL,Mar 2019,ROE,1763.91,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2019,ROCE,3240.43,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2019,ROA,1340.57,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2020,NPM,13.25,VALID,Net Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HAL,Mar 2020,OPM,22.76,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HAL,Mar 2020,ROE,2059.42,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2020,ROCE,3485.71,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2020,ROA,1642.77,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2021,NPM,14.16,VALID,Net Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HAL,Mar 2021,OPM,23.34,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HAL,Mar 2021,ROE,2249.31,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2021,ROCE,3560.67,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2021,ROA,1741.4,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2022,NPM,20.66,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2022,OPM,22.01,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HAL,Mar 2022,ROE,3324.18,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2022,ROCE,3284.85,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2022,ROA,2517.82,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2023,NPM,21.58,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2023,OPM,24.77,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HAL,Mar 2023,ROE,3283.05,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2023,ROCE,2977.23,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2023,ROA,2144.28,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2024,NPM,25.0,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2024,OPM,32.09,VALID,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2024,ROE,3816.58,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2024,ROCE,3027.64,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAL,Mar 2024,ROA,1687.78,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2013,NPM,8.14,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2013,OPM,9.45,VALID,Operating Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2013,ROE,40.29,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2013,ROCE,27.81,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2013,ROA,13.03,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2014,NPM,5.54,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2014,OPM,9.65,VALID,Operating Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2014,ROE,26.77,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2014,ROCE,28.57,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2014,ROA,8.36,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2015,NPM,4.55,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2015,OPM,8.92,VALID,Operating Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2015,ROE,21.18,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2015,ROCE,33.68,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2015,ROA,8.04,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2016,NPM,17.12,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2016,OPM,10.48,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2016,ROE,42.95,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2016,ROCE,25.18,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2016,ROA,29.63,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2017,NPM,8.06,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2017,OPM,13.3,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2017,ROE,15.08,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2017,ROCE,23.39,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2017,ROA,9.56,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2018,NPM,8.14,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2018,OPM,12.73,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2018,ROE,17.72,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2018,ROCE,26.87,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2018,ROA,10.0,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2019,NPM,7.82,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2019,OPM,11.8,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2019,ROE,18.77,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2019,ROCE,27.7,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2019,ROA,11.02,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2020,NPM,7.79,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2020,OPM,11.3,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2020,ROE,17.05,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2020,ROCE,24.34,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2020,ROA,10.39,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2021,NPM,9.98,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2021,OPM,15.2,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2021,ROE,20.17,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2021,ROCE,27.89,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2021,ROA,11.79,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2022,NPM,8.58,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2022,OPM,12.73,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2022,ROE,19.92,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2022,ROCE,26.82,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2022,ROA,11.37,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2023,NPM,6.34,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2023,OPM,9.59,VALID,Operating Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2023,ROE,16.18,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2023,ROCE,23.67,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2023,ROA,9.61,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2024,NPM,6.84,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2024,OPM,10.12,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2024,ROE,17.07,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2024,ROCE,24.27,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HAVELLS,Mar 2024,ROA,10.22,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2013,NPM,15.79,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2013,OPM,22.2,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2013,ROE,30.69,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2013,ROCE,39.98,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2013,ROA,18.04,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2014,NPM,20.31,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2014,OPM,25.0,VALID,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2014,ROE,33.39,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2014,ROCE,39.07,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2014,ROA,21.77,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2015,NPM,20.0,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2015,OPM,23.12,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2015,ROE,30.31,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2015,ROCE,34.12,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Jun 2015,ROA,20.83,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2017,NPM,18.09,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2017,OPM,21.84,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2017,ROE,26.12,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2017,ROCE,30.99,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2017,ROA,18.81,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2018,NPM,17.25,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2018,OPM,22.24,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2018,ROE,23.97,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2018,ROCE,30.44,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2018,ROA,18.17,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2019,NPM,16.75,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2019,OPM,23.05,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2019,ROE,24.46,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2019,ROCE,30.57,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2019,ROA,17.34,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2020,NPM,15.64,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2020,OPM,24.5,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2020,ROE,21.57,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2020,ROCE,29.22,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2020,ROA,13.35,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2021,NPM,14.82,VALID,Net Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2021,OPM,26.6,VALID,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2021,ROE,18.64,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2021,ROCE,30.02,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2021,ROA,12.98,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2022,NPM,15.79,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2022,OPM,23.97,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2022,ROE,21.84,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2022,ROCE,30.08,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2022,ROA,15.21,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2023,NPM,14.63,VALID,Net Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2023,OPM,22.3,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2023,ROE,22.7,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2023,ROCE,32.23,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2023,ROA,15.92,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2024,NPM,14.29,VALID,Net Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2024,OPM,22.02,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2024,ROE,23.01,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2024,ROCE,32.69,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HCLTECH,Mar 2024,ROA,15.87,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2013,NPM,19.25,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2013,OPM,35.22,OPM_MISMATCH,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2013,ROE,18.84,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2013,ROCE,3.39,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2013,ROA,1.69,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2014,NPM,20.6,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2014,OPM,31.74,OPM_MISMATCH,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2014,ROE,19.85,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2014,ROCE,2.93,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2014,ROA,1.74,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2015,NPM,21.12,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2015,OPM,31.9,OPM_MISMATCH,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2015,ROE,16.95,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2015,ROCE,2.82,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2015,ROA,1.76,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2016,NPM,20.3,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2016,OPM,31.75,OPM_MISMATCH,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2016,ROE,17.25,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2016,ROCE,2.77,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2016,ROA,1.68,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2017,NPM,20.9,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
HDFCBANK,Mar 2017,OPM,32.56,OPM_MISMATCH,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:19
